model,style,REFERENCE,authors,title,journal_name,journal_volume,journal_issue,journal_page,elocator,publication_date,doi,pmcid,pmid
deepseek-v4-flash,nlm,True,False,False,False,False,False,False,,False,False,False,False
gemini-3-flash-preview,apa,True,False,False,True,True,True,True,,True,False,False,False
minimax-m3,apa,True,False,False,True,True,True,True,,True,False,False,False
nemotron-3-super-120b-a12b,apa,True,False,False,False,True,True,True,,False,False,False,False
