model,REFERENCE,authors,title,journal_name,journal_volume,journal_issue,journal_page,elocator,publication_date,doi,pmcid,pmid
deepseek-v4-flash,0.914018691588785,0.7000937207122774,0.7308411214953271,0.8018691588785046,0.72803738317757,0.6247288503253796,0.650561797752809,0.7815126050420168,0.7102803738317757,0.874766355140187,0.7222222222222222,0.7023809523809523
gemini-3-flash-preview,0.8775510204081632,0.8437209302325581,0.8237476808905381,0.7773654916512059,0.7801484230055659,0.6982758620689655,0.7246376811594203,0.946058091286307,0.761595547309833,0.9239332096474954,0.740072202166065,0.776173285198556
mimo-v2.5,0.8436123348017621,0.7812154696132597,0.7588105726872246,0.8182819383259912,0.7048458149779736,0.5483460559796438,0.63564875491481,0.8461538461538461,0.6530837004405287,0.8821585903083701,0.6451612903225806,0.7188940092165899
minimax-m3,0.8383404864091559,0.7650429799426934,0.721030042918455,0.7896995708154506,0.7381974248927039,0.6378091872791519,0.6935779816513762,0.8919753086419753,0.7224606580829757,0.8841201716738197,0.6470588235294118,0.7379679144385026
nemotron-3-super-120b-a12b,0.87125,0.7653701380175659,0.72625,0.7775,0.68375,0.578125,0.5899705014749262,0.877906976744186,0.6075,0.865,0.6363636363636364,0.7219251336898396
